claim,headline,IsQuestion,HasTowParts,label
اگر امامان(ع) معصوم بودند، چه نیازی به استغفار و توبه داشتند! / شایعه 0772,اگر امام علی (ع) معصوم است پس استغفار او در مناجات ها چه معنی دارد؟,0,0,Agree
اگر امامان(ع) معصوم بودند، چه نیازی به استغفار و توبه داشتند! / شایعه 0772,چرا پیامبران و امامان با وجود معصوم(ع) بودنشان زیاد اسغفار می کردند؟ یا اینکه در بعضی اوقات با مردم به مشورت می پرداختند؟,0,0,Agree
اگر امامان(ع) معصوم بودند، چه نیازی به استغفار و توبه داشتند! / شایعه 0772,توسل به معصومین(ع) چه تغییراتی در ما ایجاد خواهد کرد؟,0,0,Unrelated
ادعاهای منتشرشده از "بقایی" پس از آزادی از زندان !,احضار بقایی یک روز بعد از آزادی و واکنش وکیل,0,0,Unrelated
ادعاهای منتشرشده از "بقایی" پس از آزادی از زندان !,دادستانی تهران حکم بقایی را منتشر کرد,0,0,Unrelated
ادعاهای منتشرشده از "بقایی" پس از آزادی از زندان !,حمید بقایی پس از آزادی به قید وثیقه + عکس,0,0,Unrelated
ادعاهای منتشرشده از "بقایی" پس از آزادی از زندان !,حمید بقایی: می‌دانیم که به‌زودی سرنگون می‌شوید,0,0,Unrelated
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,آیا آهن نجس است؟,0,0,Discuss
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,معنای نجس بودن آهن در روایات,0,0,Discuss
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,محصولات خوراکی حوزه حلال,0,0,Unrelated
نجس بودن آهن و غذاهای حاوی آن طبق روایات اسلامی ! / شایعه 0771,میوه کرم خورده نشانه سلامت آن است/ امروزه یک غذای سالم نداریم!,0,0,Unrelated
استعفای سید حسن خمینی از هیئت امنای دانشگاه آزاد !,پاسخ ولایتی به شایعه‌ها درباره استعفای سیدحسن خمینی از هیئت امنای دانشگاه آزاد,0,0,Discuss
استعفای سید حسن خمینی از هیئت امنای دانشگاه آزاد !,سید حسن خمینی از هیات موسس دانشگاه آزاد استعفا نداده است/ استعفای ناطق نوری پذیرفته نشد,0,0,Disagree
استعفای سید حسن خمینی از هیئت امنای دانشگاه آزاد !,سید حسن خمینی: چندین ماه است از حضور در جلسات هیات امنای دانشگاه آزاد معذورم / هیچ دخالتی در امور دانشگاه ندارم / ولایتی: سید حسن خمینی هنوز عضو هیات امنای دانشگاه آزاد است,0,0,Discuss
برخورد پلیس ‌راهور عسلویه با یک راننده !, اطلاعیه پلیس بوشهر درباره کلیپ "برخورد مامور پلیس راهور با یک راننده",0,0,Discuss
برخورد پلیس ‌راهور عسلویه با یک راننده !,برخورد مامور پلیس‌راهور با یک راننده در عسلویه,0,0,Agree
برخورد پلیس ‌راهور عسلویه با یک راننده !,واکنش پلیس به کلیپ "برخورد مامور پلیس راهور عسلویه با یک راننده",0,0,Discuss
برخورد پلیس ‌راهور عسلویه با یک راننده !,توضیح پلیس بوشهر در رابطه با کتک کاری مامور راهور عسلویه با راننده متخلف +فیلم باورنکردنی,0,0,Discuss
برخورد پلیس ‌راهور عسلویه با یک راننده !,واکنش ناجا به فیلم‌ جنجالی ضرب و شتم در پمپ بنزین/ برخورد انضباطی با 3 مأمور,0,0,Unrelated
موافقت تلگرام با انتقال سرورهایش به ایران !,اتمام حجت تلگرام با ایران,0,0,Unrelated
موافقت تلگرام با انتقال سرورهایش به ایران !,واکنش مدیرعامل تلگرام به خبر انتقال سرورها به ایران,0,0,Discuss
موافقت تلگرام با انتقال سرورهایش به ایران !,تلگرام انتقال سرورها به ایران را تکذیب کرد,0,0,Discuss
موافقت تلگرام با انتقال سرورهایش به ایران !,خبر "فیلتر شدن تلگرام تا ۲۰ روز دیگر" صحت ندارد,0,0,Unrelated
جسد بنیتا، کودک ربوده شده پیدا شد !,کشف جسد بنیتا 8 ماهه در پاکدشت/ سارق دستگیر شد + فیلم لحظه سرقت,0,0,Agree
جسد بنیتا، کودک ربوده شده پیدا شد !,جسد بنیتای ۸ ماهه در خودرو به سرقت رفته پدر کشف شد/ دستگیری ۲ سارق,0,0,Agree
جسد بنیتا، کودک ربوده شده پیدا شد !,جسد «بنیتا»ی هشت ماهه پیدا شد,0,0,Agree
جسد بنیتا، کودک ربوده شده پیدا شد !,یک جسد از هواپیمای غرق شده «امیلیانو سالا» ستاره آرژانتینی پیدا شد,0,0,Unrelated
گیاه کشنده و مرگبار دیفن باخیا !,گیاه مرگبار در آپارتمان ایرانیها/ کودکان قربانی "دیفن باخیا",0,0,Agree
گیاه کشنده و مرگبار دیفن باخیا !,‍  خوردن برخی گیاهان دارویی کشنده است,0,0,Unrelated
گیاه کشنده و مرگبار دیفن باخیا !,دیفن باخیا، سمی ترین گیاه در منازل +عکس,0,0,Agree
گیاه کشنده و مرگبار دیفن باخیا !,جویدن گیاه دیفن باخیا باعث مرگ می شود,0,0,Agree
گیاه کشنده و مرگبار دیفن باخیا !,درخت توپی درختی عجیب و مرگبار,0,0,Unrelated
خاطره مجید مجیدی از ساخت یک امامزاده جعلی! / شایعه 0769,راز امامزاد‌ه‌ای که برملا شد,0,0,Unrelated
خاطره مجید مجیدی از ساخت یک امامزاده جعلی! / شایعه 0769,واکنش مجید مجیدی به شایعه ها درباره یک امامزاده,0,0,Discuss
خاطره مجید مجیدی از ساخت یک امامزاده جعلی! / شایعه 0769,تکذیب نقل قولی از مجید مجیدی درباره یک امامزاده +عکس و فیلم,0,0,Discuss
خاطره مجید مجیدی از ساخت یک امامزاده جعلی! / شایعه 0769,داستان امامزادگان ساختگی/ تخریب برخی بناهای یادبود,0,0,Unrelated
درخت Nareepol در تایلند با میوه ای به شکل انسان! / شایعه 0768,درختی با میوه ای شبیه دختر در تایلند Nareepol Tree in Thailand,0,0,Agree
درخت Nareepol در تایلند با میوه ای به شکل انسان! / شایعه 0768,درخت دختر Nareepol دروغ یا واقعیت؟!,0,0,Discuss
درخت Nareepol در تایلند با میوه ای به شکل انسان! / شایعه 0768,با درخت انسان نمای عجیب بلغارستان آشنا شوید,0,0,Unrelated
استهلال ماه، کسب و کار مراجع! / شایعه 0767,اختلاف فقها بر سر رویت هلال از کجا شروع شد؟,0,0,Unrelated
استهلال ماه، کسب و کار مراجع! / شایعه 0767,در مورد رویت هلال ماه باید از مرجع، تقلید کرد یا از ولی فقیه؟,0,0,Unrelated
استهلال ماه، کسب و کار مراجع! / شایعه 0767,هلال ماه‌ نو چگونه رؤیت می‌شود؟/ گزارشی از نحوه فعالیت ستاد استهلال دفتر مقام معظم رهبری,0,0,Unrelated
استهلال ماه، کسب و کار مراجع! / شایعه 0767,‍ نظر مراجع تقليد در خصوص رويت هلال ماه,0,0,Unrelated
روزه حرام مردم ایران در روز یکشنبه ۴تیر، روز عید فطر واقعی! / شایعه 0767,روزه حرام مردم ایران در روز یکشنبه ۴تیر، روز عید فطر واقعی!,0,0,Agree
روزه حرام مردم ایران در روز یکشنبه ۴تیر، روز عید فطر واقعی! / شایعه 0767, عید فطر پاداش یک ماه بندگی خالصانه,0,0,Unrelated
روزه حرام مردم ایران در روز یکشنبه ۴تیر، روز عید فطر واقعی! / شایعه 0767,روزه‌های واجب و حرام/ علت استحباب روزه دوشنبه و پنجشنبه,0,0,Unrelated
کم شدن جرم در ماه رمضان، یعنی مومنین کمتر مرتکب جرم می شوند! / شایعه 0766,بررسی یک باور عمومی: آیا جرائم در ماه رمضان واقعاً کاهش می یابد؟,0,0,Discuss
کم شدن جرم در ماه رمضان، یعنی مومنین کمتر مرتکب جرم می شوند! / شایعه 0766, ماه رمضان جرم و جنایت را کاهش می دهد +جدول,0,0,Discuss
کم شدن جرم در ماه رمضان، یعنی مومنین کمتر مرتکب جرم می شوند! / شایعه 0766,کاهش 5 تا 33 درصدی جرایم در ماه رمضان/ امتحانی برای دیگر ماههای سال,0,0,Unrelated
کم شدن جرم در ماه رمضان، یعنی مومنین کمتر مرتکب جرم می شوند! / شایعه 0766,آیا حاشیه‌نشین‌ها بیشتر مرتکب جرم می‌شوند؟,0,0,Unrelated
